timeStamp,N_Max,N_Min,N_Mean,P_Max,P_Min,P_Mean,E_Max,E_Min,E_Mean
2020-06-05 12:40:00,581.1,410.4,495.75,7.9,7.9,7.9,64.4958,62.1867,63.27293999999999
2020-06-05 12:50:00,521.7,453.6,487.65000000000003,7.9,7.8,7.85,67.6277,61.87,64.1252537037037
2020-06-05 13:00:00,579.2,459.7,519.45,7.8,7.8,7.8,72.1528,62.4882,64.406325
2020-06-05 13:10:00,516.7,444.3,480.5,7.8,7.8,7.8,71.2012,62.481,64.68036020408165
2020-06-05 13:20:00,583.6,541.4,569.5333333333333,7.8,7.8,7.8,69.8219,62.5153,64.74723217391305
2020-06-05 13:30:00,553.4,493.0,523.2,7.7,7.7,7.7,69.0139,61.5878,63.61928965517238
2020-06-05 13:40:00,631.8,618.2,625.0,7.7,7.7,7.7,73.6364,61.4949,64.29594528301888
2020-06-05 13:50:00,563.6,524.6,544.1,7.6,7.6,7.6,75.8223,62.8897,66.655270754717
2020-06-05 14:00:00,688.0,653.0,670.5,7.6,7.6,7.6,73.3029,60.9652,65.82708039215687
2020-06-05 14:10:00,617.5,571.1,594.3,7.5,7.5,7.5,76.4186,63.994,67.65032555555557
2020-06-05 14:20:00,700.5,639.8,670.15,7.6,7.6,7.6,74.1373,63.5441,67.73568041237114
2020-06-05 14:30:00,672.6,579.0,625.8,7.6,7.6,7.6,70.0736,63.2719,67.07352837837837
2020-06-05 14:40:00,668.7,648.6,658.6500000000001,7.6,7.5,7.55,71.7718,64.1126,67.06038148148149
2020-06-05 14:50:00,725.3,606.7,666.0,7.5,7.5,7.5,70.6645,63.3871,65.99426000000003
2020-06-05 15:00:00,731.2,653.8,692.5,7.5,7.5,7.5,70.7474,64.7088,67.49346744186046
2020-06-05 15:10:00,730.8,620.3,675.55,7.6,7.5,7.55,70.9461,63.1992,66.20907272727274
2020-06-05 15:20:00,665.7,625.2,645.45,7.6,7.5,7.55,69.2854,63.2543,65.9344945945946
2020-06-05 15:30:00,753.1,623.2,688.1500000000001,7.5,7.5,7.5,70.4518,63.9496,66.6712
2020-06-05 15:40:00,696.7,622.9,659.8,7.5,7.5,7.5,68.0624,61.8761,65.26524
2020-06-05 15:50:00,684.3,660.9,672.5999999999999,7.6,7.6,7.6,69.6316,62.4283,64.93806486486487
2020-06-05 16:00:00,613.9,561.8,587.8499999999999,7.6,7.6,7.6,68.7126,62.7305,65.58977179487181
2020-06-05 16:10:00,684.0,647.1,665.55,7.6,7.6,7.6,69.338,62.021,64.5533935483871
2020-06-05 16:20:00,585.5,520.9,553.2,7.6,7.6,7.6,67.7776,61.496,63.900911111111114
2020-06-05 16:30:00,657.1,596.6,626.85,7.7,7.7,7.7,67.539,61.2911,64.02853617021276
2020-06-05 16:40:00,540.7,520.5,530.6,7.7,7.7,7.7,78.745,50.7831,63.54646800000003
2020-06-05 16:50:00,628.9,562.0,595.45,7.7,7.7,7.7,66.8562,61.3247,63.43545675675675
2020-06-05 17:00:00,497.4,497.4,497.4,7.7,7.7,7.7,64.8012,60.545,62.74100588235292
2020-06-05 17:10:00,610.2,545.4,577.8,7.7,7.7,7.7,64.3083,60.8822,62.44757391304348
2020-06-05 17:20:00,631.3,479.5,555.4,7.8,7.7,7.75,63.7408,60.5784,61.978943750000006
2020-06-05 17:30:00,604.8,547.2,576.0,7.7,7.7,7.7,65.2546,61.2181,63.63097741935484
2020-06-05 17:40:00,651.0,501.5,576.25,7.7,7.7,7.7,64.42,62.226,63.18445000000001
2020-06-05 17:50:00,607.8,549.3,578.55,7.7,7.6,7.65,64.0715,61.0254,62.558608823529404
2020-06-05 18:00:00,647.0,525.2,586.1,7.7,7.6,7.65,63.5264,61.8714,62.71886666666668
2020-06-05 18:10:00,604.9,557.5,581.2,7.6,7.6,7.6,71.8303,60.4937,62.91137954545454
2020-06-05 18:20:00,642.7,598.6,620.6500000000001,7.7,7.6,7.65,71.2473,58.2506,61.90670857142857
2020-06-05 18:30:00,600.2,523.4,561.8,7.6,7.6,7.6,59.6371,57.9643,58.84008750000001
2020-06-05 18:40:00,669.4,618.0,643.7,7.7,7.7,7.7,60.8969,55.5733,58.25880000000001
2020-06-05 18:50:00,552.2,497.3,524.75,7.7,7.7,7.7,69.8334,56.2645,59.39230740740741
2020-06-05 19:00:00,641.6,595.5,618.55,7.7,7.7,7.7,59.1604,56.5397,57.617900000000006
2020-06-05 19:10:00,534.6,527.4,531.0,7.7,7.7,7.7,68.9028,55.7213,57.692206060606054
2020-06-05 19:20:00,627.5,566.8,597.15,7.8,7.7,7.75,61.9699,56.178,59.39198260869566
2020-06-05 19:30:00,610.7,527.7,569.2,7.7,7.7,7.7,78.829,43.0196,60.49612777777778
2020-06-05 19:40:00,637.2,575.8,606.5,7.7,7.7,7.7,76.5074,59.5386,61.54243437500001
2020-06-05 19:50:00,637.5,499.5,568.5,7.7,7.7,7.7,61.7613,58.87,60.037716666666675
2020-06-05 20:00:00,613.0,541.7,577.35,7.7,7.7,7.7,78.488,59.4677,62.316357142857136
2020-06-05 20:10:00,639.9,482.0,560.95,7.8,7.7,7.75,80.8847,60.9536,63.79215833333332
2020-06-05 20:20:00,591.0,524.1,557.55,7.8,7.7,7.75,85.4418,62.3285,65.36910540540539
2020-06-05 20:30:00,630.8,494.8,562.8,7.8,7.7,7.75,65.2966,63.0663,64.046128
2020-06-05 20:40:00,576.5,508.6,542.55,7.8,7.7,7.75,75.6168,61.497,64.12126060606062
2020-06-05 20:50:00,618.7,541.5,580.1,7.8,7.8,7.8,65.0746,60.1378,62.59530952380952
2020-06-05 21:00:00,565.9,500.7,533.3,7.7,7.7,7.7,63.5681,60.1283,62.31676521739129
2020-06-05 21:10:00,608.6,605.9,607.25,7.8,7.7,7.75,63.6141,61.5041,62.29535588235294
2020-06-05 21:20:00,544.9,472.8,508.85,7.8,7.7,7.75,64.281,61.1856,62.37218620689656
2020-06-05 21:30:00,626.6,578.1,602.35,7.8,7.8,7.8,63.4227,59.9012,61.61876249999998
2020-06-05 21:40:00,514.3,500.6,507.45,7.8,7.7,7.75,62.5026,58.626,60.0907
2020-06-05 21:50:00,616.1,557.3,586.7,7.8,7.8,7.8,62.7616,59.4854,60.930842857142856
2020-06-05 22:00:00,563.1,490.5,526.8,7.8,7.8,7.8,59.4113,55.3126,57.55928823529411
2020-06-05 22:10:00,600.2,555.4,577.8,7.8,7.8,7.8,58.5813,54.1807,56.67942857142855
2020-06-05 22:20:00,613.2,481.8,547.5,7.8,7.7,7.75,55.9453,52.6096,54.156619444444466
2020-06-05 22:30:00,598.7,551.4,575.05,7.8,7.7,7.75,54.3495,28.4892,43.97853191489363
2020-06-05 22:40:00,630.9,482.6,556.75,7.8,7.7,7.75,55.1487,49.036,51.096561702127666
2020-06-05 22:50:00,589.9,533.9,561.9,7.8,7.7,7.75,57.0622,50.6477,53.490541935483876
2020-06-05 23:00:00,615.5,477.5,546.5,7.8,7.7,7.75,53.3953,50.8511,51.990168000000004
2020-06-05 23:10:00,558.9,481.2,520.05,7.8,7.8,7.8,52.7461,47.8059,51.18954000000001
2020-06-05 23:20:00,595.5,589.4,592.45,7.8,7.8,7.8,49.1511,46.7081,47.72839285714286
2020-06-05 23:30:00,523.2,466.4,494.8,7.8,7.8,7.8,49.9126,46.3816,48.14597826086956
2020-06-05 23:40:00,612.2,581.9,597.05,7.8,7.8,7.8,55.2499,46.3644,48.686761538461546
2020-06-05 23:50:00,511.1,455.8,483.45000000000005,7.8,7.8,7.8,49.5577,48.2468,48.93004666666666
2020-06-06 00:00:00,613.9,567.2,590.55,7.8,7.8,7.8,52.758,48.4003,49.22032916666666
2020-06-06 00:10:00,497.6,466.1,481.85,7.8,7.8,7.8,49.3666,48.3313,48.93924
2020-06-06 00:20:00,601.4,539.6,570.5,7.9,7.9,7.9,49.4202,48.2684,48.85596538461539
2020-06-06 00:30:00,536.0,470.9,503.45,7.9,7.9,7.9,50.7224,48.3873,49.53284
2020-06-06 00:40:00,590.3,534.6,562.45,7.9,7.8,7.85,50.9248,48.5315,49.807151999999995
2020-06-06 00:50:00,612.6,461.2,536.9,7.8,7.8,7.8,48.8738,47.9857,48.41573333333333
2020-06-06 01:00:00,577.0,505.6,541.3,7.8,7.8,7.8,48.9369,47.7908,48.34737586206895
2020-06-06 01:40:00,0.0,0.0,0.0,0.0,0.0,0.0,65.3498,46.2291,52.79393846153846
2020-06-06 01:50:00,579.0,560.9,569.95,7.9,7.9,7.9,53.569,49.0992,50.43761764705883
2020-06-06 02:00:00,509.1,438.0,473.55,7.9,7.9,7.9,49.691,49.691,49.691
2020-06-06 02:10:00,590.2,554.1,572.1500000000001,8.0,8.0,8.0,49.7499,49.1521,49.357899999999994
2020-06-06 02:20:00,481.5,411.1,446.3,8.0,8.0,8.0,49.7646,49.2319,49.49825
2020-06-06 02:30:00,588.8,532.9,560.8499999999999,8.0,8.0,8.0,49.7429,49.7429,49.7429
2020-06-06 02:40:00,493.1,435.3,464.20000000000005,8.0,8.0,8.0,49.193,49.193,49.193
2020-06-06 02:50:00,565.4,490.6,528.0,8.1,8.0,8.05,49.7742,49.0495,49.48142857142857
2020-06-06 03:00:00,563.3,412.1,487.7,8.0,8.0,8.0,50.0377,49.1589,49.513000000000005
2020-06-06 03:10:00,549.8,482.0,515.9,8.1,8.0,8.05,51.0599,50.4612,50.760549999999995
2020-06-06 03:20:00,583.6,403.3,493.45000000000005,8.1,8.0,8.05,51.5826,50.1409,50.86175
2020-06-06 03:30:00,537.6,455.3,496.45000000000005,8.1,8.0,8.05,52.6255,50.215,51.47022857142857
2020-06-06 03:40:00,581.7,397.3,489.5,8.1,8.0,8.05,52.9351,50.3825,51.88019
2020-06-06 03:50:00,519.2,440.8,480.0,8.1,8.1,8.1,52.7861,50.6212,51.52895833333333
2020-06-06 04:00:00,567.4,434.8,501.1,8.1,8.1,8.1,50.5656,49.0063,50.00257777777779
2020-06-06 04:10:00,496.9,416.0,456.45,8.1,8.1,8.1,49.8503,49.2555,49.54406666666666
2020-06-06 04:20:00,573.8,540.9,557.3499999999999,8.1,8.1,8.1,81.0761,54.0098,61.53852439024392
2020-06-06 04:30:00,458.9,386.3,422.6,8.1,8.1,8.1,56.3656,55.3356,55.83582666666666
2020-06-06 04:40:00,580.9,519.6,550.25,8.1,8.1,8.1,59.5676,54.9294,56.18793571428572
2020-06-06 04:50:00,441.8,397.5,419.65,8.1,8.1,8.1,55.5383,54.2416,54.908566666666665
2020-06-06 05:00:00,571.7,507.4,539.55,8.1,8.1,8.1,55.6898,54.2513,55.09735
2020-06-06 05:10:00,467.5,427.0,447.25,8.1,8.1,8.1,56.4542,54.3278,55.22198888888889
2020-06-06 05:20:00,564.4,489.0,526.7,8.1,8.1,8.1,56.4171,55.847,56.13205
2020-06-06 05:30:00,548.3,408.5,478.4,8.1,8.1,8.1,82.5923,29.8173,55.767717142857144
2020-06-06 05:40:00,544.4,465.9,505.15,8.2,8.1,8.149999999999999,56.3171,54.5714,55.44539999999999
2020-06-06 05:50:00,577.1,384.8,480.95000000000005,8.2,8.1,8.149999999999999,54.0189,29.221,46.37637543859648
2020-06-06 06:00:00,536.4,460.7,498.54999999999995,8.1,8.1,8.1,51.6509,46.9335,48.88571914893618
2020-06-06 06:10:00,581.7,394.0,487.85,8.1,8.1,8.1,54.7203,48.1943,51.20257608695652
2020-06-06 06:20:00,521.1,437.8,479.45000000000005,8.1,8.1,8.1,57.7714,51.8077,55.53744489795918
2020-06-06 06:30:00,559.9,420.2,490.04999999999995,8.1,8.1,8.1,59.8193,54.071,56.82696923076924
2020-06-06 06:40:00,492.3,402.2,447.25,8.1,8.1,8.1,68.9829,55.9858,58.53265238095237
2020-06-06 06:50:00,565.6,535.2,550.4000000000001,8.2,8.1,8.149999999999999,60.8509,56.2525,58.74622115384614
2020-06-06 07:00:00,451.6,369.9,410.75,8.2,8.2,8.2,73.1123,57.2572,59.87597555555554
2020-06-06 07:10:00,577.3,513.8,545.55,8.2,8.2,8.2,62.5419,56.2334,59.17377799999999
2020-06-06 07:20:00,431.8,378.0,404.9,8.2,8.1,8.149999999999999,61.692,57.0987,59.19161999999999
2020-06-06 07:30:00,569.4,499.8,534.6,8.2,8.2,8.2,62.3807,57.0755,59.493432258064516
2020-06-06 07:40:00,429.3,411.0,420.15,8.2,8.2,8.2,90.4015,58.6261,65.62963285714282
2020-06-06 07:50:00,555.2,474.2,514.7,8.2,8.2,8.2,67.2191,63.3628,65.05968292682928
2020-06-06 08:00:00,514.6,382.1,448.35,8.2,8.2,8.2,69.2784,63.1118,66.4192857142857
2020-06-06 08:10:00,528.3,449.0,488.65,8.2,8.2,8.2,71.1782,65.9494,68.06532093023256
2020-06-06 08:20:00,563.2,365.3,464.25,8.2,8.2,8.2,71.016,66.0328,68.31552857142856
2020-06-06 08:30:00,518.3,422.1,470.2,8.2,8.2,8.2,83.3511,66.1116,71.10467358490567
2020-06-06 08:40:00,557.6,329.4,443.5,8.3,8.2,8.25,76.3988,71.1142,74.0848
2020-06-06 08:50:00,480.0,364.1,422.05,8.3,8.3,8.3,75.2615,67.1484,71.32430806451613
2020-06-06 09:00:00,503.4,442.7,473.04999999999995,8.4,8.3,8.350000000000001,68.8745,63.1972,65.50131086956519
2020-06-06 09:10:00,403.7,403.7,403.7,8.4,8.4,8.4,68.0691,43.9495,59.34909687499999
2020-06-06 09:20:00,485.8,265.4,375.6,8.6,8.5,8.55,82.6737,56.2056,61.771301351351326
2020-06-06 09:30:00,446.9,330.1,388.5,8.6,8.6,8.6,65.2089,59.1915,62.16803777777777
2020-06-06 09:40:00,124.5,0.0,62.25,8.7,8.6,8.649999999999999,66.273,59.3309,62.16668571428571
2020-06-06 09:50:00,0.0,0.0,0.0,8.5,8.4,8.45,64.296,59.0138,61.34197600000001
2020-06-06 10:00:00,0.0,0.0,0.0,8.3,8.2,8.25,65.6985,46.8809,59.22341081081083
2020-06-06 10:10:00,0.0,0.0,0.0,8.0,7.8,7.9,61.7834,49.4532,56.58380895522391
2020-06-06 10:20:00,561.6,521.8,541.7,8.0,7.9,7.95,68.614,56.2608,59.404923188405796
2020-06-06 10:30:00,422.1,315.0,368.55,8.2,8.1,8.149999999999999,94.9772,55.8556,58.57003134328358
2020-06-06 10:40:00,542.9,460.3,501.6,8.3,8.3,8.3,66.3116,59.7279,62.59335833333335
2020-06-06 10:50:00,340.9,319.7,330.29999999999995,8.4,8.4,8.4,63.0595,57.8408,60.49238412698413
2020-06-06 11:00:00,481.2,376.7,428.95,8.5,8.5,8.5,61.9935,56.4774,59.1541918032787
2020-06-06 11:10:00,426.5,235.7,331.1,8.6,8.6,8.6,59.7787,53.7649,56.483585365853656
2020-06-06 11:20:00,431.5,325.2,378.35,8.7,8.7,8.7,58.4365,53.119,55.54725573770491
2020-06-06 11:30:00,122.1,35.2,78.65,8.7,8.7,8.7,57.9574,52.8663,55.58681612903224
2020-06-06 11:40:00,0.0,0.0,0.0,8.5,8.4,8.45,59.3623,52.6091,55.29594166666668
2020-06-06 11:50:00,0.0,0.0,0.0,8.3,8.2,8.25,59.9892,52.0533,54.99385522388059
2020-06-06 12:00:00,0.0,0.0,0.0,8.0,7.9,7.95,59.8732,52.2217,55.15091969696971
2020-06-06 12:10:00,371.7,0.0,185.85,7.9,7.9,7.9,59.9698,52.2619,55.235400000000006
2020-06-06 12:20:00,538.7,329.3,434.0,8.2,8.0,8.1,58.9008,52.2964,55.09106000000002
2020-06-06 12:30:00,473.6,372.9,423.25,8.2,8.2,8.2,60.4086,52.9497,55.325610606060614
2020-06-06 12:40:00,488.9,379.9,434.4,8.4,8.3,8.350000000000001,59.0983,52.6781,55.67195522388061
2020-06-06 12:50:00,390.1,247.9,319.0,8.5,8.4,8.45,59.2883,52.53,55.49488032786884
2020-06-06 13:00:00,441.6,437.6,439.6,8.6,8.5,8.55,58.3146,52.3734,55.255250746268665
2020-06-06 13:10:00,320.7,128.8,224.75,8.6,8.6,8.6,58.4447,52.3916,55.137177586206896
2020-06-06 13:20:00,462.1,390.8,426.45000000000005,8.7,8.7,8.7,58.7708,52.3618,55.18216862745099
2020-06-06 13:30:00,0.0,0.0,0.0,8.6,8.4,8.5,59.1038,52.4897,55.32619807692308
2020-06-06 13:40:00,0.0,0.0,0.0,8.3,8.2,8.25,58.4188,52.2341,55.04535862068965
2020-06-06 13:50:00,0.0,0.0,0.0,8.2,8.1,8.149999999999999,59.5464,52.3926,54.942889830508484
2020-06-06 14:00:00,0.0,0.0,0.0,8.0,7.9,7.95,59.085,52.6819,56.20317540983608
2020-06-06 14:10:00,537.5,481.9,509.7,8.0,8.0,8.0,63.6362,55.4809,59.695111538461546
2020-06-06 14:20:00,378.1,318.6,348.35,8.2,8.1,8.149999999999999,60.0513,55.7501,57.208773584905664
2020-06-06 14:30:00,538.4,442.9,490.65,8.2,8.2,8.2,59.5721,55.985,57.519475000000014
2020-06-06 14:40:00,485.9,311.5,398.7,8.3,8.2,8.25,61.3111,53.4817,56.765849019607835
2020-06-06 14:50:00,494.3,370.6,432.45000000000005,8.4,8.4,8.4,61.5259,54.414,57.79183432835821
2020-06-06 15:00:00,501.0,236.9,368.95,8.5,8.4,8.45,59.7205,54.8206,56.67084999999997
2020-06-06 15:10:00,427.3,305.4,366.35,8.5,8.5,8.5,58.1812,54.5949,56.12357083333333
2020-06-06 15:20:00,471.6,99.9,285.75,8.6,8.6,8.6,58.1113,54.6152,55.938258139534895
2020-06-06 15:30:00,372.1,243.6,307.85,8.7,8.6,8.649999999999999,59.0952,54.1722,55.90116851851852
2020-06-06 15:40:00,431.1,0.0,215.55,8.7,8.7,8.7,57.1148,54.0278,55.63591749999999
2020-06-06 15:50:00,0.0,0.0,0.0,8.6,8.4,8.5,57.4798,52.9664,54.85540909090911
2020-06-06 16:00:00,0.0,0.0,0.0,8.2,8.1,8.149999999999999,56.6224,53.2827,54.70208333333333
2020-06-06 16:10:00,0.0,0.0,0.0,8.0,7.9,7.95,55.2368,51.9709,53.41129374999998
2020-06-06 16:20:00,427.1,189.1,308.1,7.9,7.8,7.85,54.8114,51.9409,53.35511578947368
2020-06-06 16:30:00,532.5,426.9,479.7,8.1,8.0,8.05,54.6954,51.9717,53.424140476190466
2020-06-06 16:40:00,531.1,330.9,431.0,8.2,8.1,8.149999999999999,55.5153,52.0739,53.46254565217391
2020-06-06 16:50:00,458.2,358.7,408.45,8.3,8.2,8.25,55.7683,52.0281,53.43887000000001
2020-06-06 17:00:00,504.5,250.8,377.65,8.4,8.3,8.350000000000001,57.283,51.7737,53.55958947368421
2020-06-06 17:10:00,411.7,289.5,350.6,8.4,8.4,8.4,55.6558,51.7209,52.80455384615383
2020-06-06 17:20:00,472.9,173.0,322.95,8.5,8.4,8.45,55.1161,48.906,51.53158775510203
2020-06-06 17:30:00,369.6,238.3,303.95000000000005,8.5,8.5,8.5,53.3626,49.9805,51.88875744680851
2020-06-06 17:40:00,431.4,375.5,403.45,8.6,8.6,8.6,59.0007,49.2181,51.032208
2020-06-06 17:50:00,323.8,126.4,225.10000000000002,8.6,8.6,8.6,58.4931,51.6333,54.726673999999996
2020-06-06 18:00:00,447.0,398.1,422.55,8.7,8.7,8.7,58.0706,51.735,53.55254772727272
2020-06-06 18:10:00,275.1,0.0,137.55,8.7,8.7,8.7,58.0997,51.0315,53.61335263157897
2020-06-06 18:20:00,0.0,0.0,0.0,8.5,8.4,8.45,55.9884,48.3849,50.6294
2020-06-06 18:30:00,0.0,0.0,0.0,8.3,8.2,8.25,52.0141,48.2747,49.63032916666668
2020-06-06 18:40:00,0.0,0.0,0.0,8.1,8.0,8.05,50.6443,47.8065,49.05844736842106
2020-06-06 18:50:00,251.0,0.0,125.5,7.9,7.8,7.85,52.6004,44.6701,46.862944999999996
2020-06-06 19:00:00,526.4,489.4,507.9,8.1,8.0,8.05,46.009,41.6433,44.26873333333333
2020-06-06 19:10:00,388.9,274.6,331.75,8.2,8.1,8.149999999999999,49.5894,40.946,43.33352142857142
2020-06-06 19:20:00,518.8,439.8,479.29999999999995,8.3,8.3,8.3,50.7452,44.3037,47.04418235294118
2020-06-06 19:30:00,325.3,172.6,248.95,8.4,8.3,8.350000000000001,50.8065,48.3013,49.85727222222222
2020-06-06 19:40:00,493.6,394.6,444.1,8.5,8.5,8.5,48.4107,46.2104,47.396815000000004
2020-06-06 19:50:00,273.6,148.4,211.0,8.5,8.5,8.5,47.2266,45.0695,46.34117058823529
2020-06-06 20:00:00,456.0,358.4,407.2,8.6,8.6,8.6,46.6207,45.3545,45.886142857142865
2020-06-06 20:10:00,373.5,214.3,293.9,8.6,8.6,8.6,45.2991,44.6026,45.046866666666666
2020-06-06 20:20:00,432.2,317.1,374.65,8.6,8.6,8.6,45.6115,44.5657,45.11206153846154
2020-06-06 20:30:00,457.4,142.9,300.15,8.7,8.6,8.649999999999999,45.5159,43.3755,44.229822222222225
2020-06-06 20:40:00,398.7,289.9,344.29999999999995,8.7,8.7,8.7,45.6088,43.3566,43.977583333333335
2020-06-06 20:50:00,446.8,289.9,368.35,8.7,8.7,8.7,43.9577,43.0949,43.576035
2020-06-06 21:00:00,354.5,205.9,280.2,8.7,8.7,8.7,44.3716,43.1418,43.7984
2020-06-06 21:10:00,446.9,141.0,293.95,8.7,8.7,8.7,43.9814,43.1139,43.558161111111104
2020-06-06 21:20:00,347.5,0.0,173.75,8.7,8.5,8.6,44.0191,42.699,43.35033333333334
2020-06-06 21:30:00,0.0,0.0,0.0,8.4,8.3,8.350000000000001,43.8821,43.0814,43.50264
2020-06-06 21:40:00,0.0,0.0,0.0,8.2,8.1,8.149999999999999,43.4876,41.4938,42.70013333333333
2020-06-06 21:50:00,0.0,0.0,0.0,8.0,7.9,7.95,43.281,42.1203,42.68132857142858
2020-06-06 22:00:00,478.7,421.9,450.29999999999995,8.0,8.0,8.0,43.992,42.7516,43.393766666666664
2020-06-06 22:10:00,535.0,322.5,428.75,8.2,8.1,8.149999999999999,44.0656,42.265,43.15698421052632
2020-06-06 22:20:00,482.8,382.9,432.85,8.2,8.2,8.2,44.2967,42.4716,43.196543181818186
2020-06-06 22:30:00,535.5,301.1,418.3,8.3,8.2,8.25,50.5041,42.6594,44.92940697674419
2020-06-06 22:40:00,441.9,334.8,388.35,8.3,8.3,8.3,45.6032,43.6328,44.30954285714286
2020-06-06 22:50:00,494.5,181.6,338.05,8.4,8.4,8.4,50.8401,42.6759,44.67749130434782
2020-06-06 23:00:00,376.9,273.3,325.1,8.5,8.4,8.45,43.6877,42.7769,43.33441666666667
2020-06-06 23:10:00,459.2,296.0,377.6,8.6,8.5,8.55,49.3029,44.4851,46.254933333333334
2020-06-06 23:20:00,348.6,201.9,275.25,8.6,8.6,8.6,44.6784,44.0409,44.35965
2020-06-06 23:30:00,466.6,414.7,440.65,8.7,8.7,8.7,44.7146,42.9287,43.960825
2020-06-06 23:40:00,273.3,0.0,136.65,8.7,8.6,8.649999999999999,44.7788,43.3269,44.193825
2020-06-06 23:50:00,0.0,0.0,0.0,8.4,8.3,8.350000000000001,46.9364,42.3039,43.595659999999995
2020-06-07 00:00:00,0.0,0.0,0.0,8.2,8.1,8.149999999999999,44.6772,43.5507,44.10785714285714
2020-06-07 00:10:00,0.0,0.0,0.0,8.0,7.9,7.95,45.4596,43.0224,44.48459444444445
2020-06-07 00:20:00,442.0,0.0,221.0,7.9,7.8,7.85,50.7367,44.8616,46.759875
2020-06-07 00:30:00,385.9,332.2,359.04999999999995,8.1,8.0,8.05,45.9627,42.5879,44.4816
2020-06-07 00:40:00,519.4,427.7,473.54999999999995,8.2,8.2,8.2,43.3791,42.8285,43.1934
2020-06-07 00:50:00,383.6,314.2,348.9,8.3,8.3,8.3,46.7069,42.797,44.20047499999999
2020-06-07 01:00:00,487.1,388.7,437.9,8.4,8.4,8.4,44.2817,42.6852,43.509966666666664
2020-06-07 01:10:00,482.8,243.1,362.95,8.4,8.4,8.4,43.6027,43.6027,43.6027
2020-06-07 01:20:00,446.3,341.3,393.8,8.5,8.5,8.5,58.2697,31.0476,43.78392380952381
2020-06-07 01:30:00,476.0,164.4,320.2,8.6,8.5,8.55,43.4079,42.6296,43.082816666666666
2020-06-07 01:40:00,384.3,247.2,315.75,8.6,8.6,8.6,42.658,41.2716,41.98798000000001
2020-06-07 01:50:00,445.6,87.3,266.45,8.7,8.6,8.649999999999999,43.4847,43.4847,43.4847
2020-06-07 02:00:00,340.8,190.6,265.7,8.7,8.7,8.7,42.8071,42.1248,42.5421
2020-06-07 02:10:00,363.5,0.0,181.75,8.7,8.6,8.649999999999999,43.1996,42.6598,42.9297
2020-06-07 02:20:00,0.0,0.0,0.0,8.4,8.3,8.350000000000001,58.9527,41.4934,49.66224166666666
2020-06-07 02:30:00,0.0,0.0,0.0,8.2,8.1,8.149999999999999,43.8146,42.929,43.32294
2020-06-07 02:40:00,0.0,0.0,0.0,8.0,7.9,7.95,56.0354,42.4209,47.59551666666667
2020-06-07 02:50:00,419.3,417.4,418.35,8.0,7.9,7.95,49.001,46.3054,47.660225000000004
2020-06-07 03:00:00,528.7,319.3,424.0,8.2,8.1,8.149999999999999,48.0278,47.056,47.54918181818182
2020-06-07 03:10:00,469.7,360.7,415.2,8.3,8.3,8.3,48.2519,46.5245,47.54786666666667
2020-06-07 03:20:00,497.6,239.4,368.5,8.5,8.3,8.4,48.6446,46.4428,47.389575
2020-06-07 03:30:00,395.7,275.1,335.4,8.5,8.5,8.5,48.9177,45.9856,47.394749999999995
2020-06-07 03:40:00,460.4,350.3,405.35,8.6,8.5,8.55,49.1281,46.1354,47.50827
2020-06-07 03:50:00,360.6,204.1,282.35,8.6,8.6,8.6,50.0824,46.2247,47.88548947368421
2020-06-07 04:00:00,443.1,427.3,435.20000000000005,8.6,8.6,8.6,51.4793,47.1138,48.51827931034482
2020-06-07 04:10:00,313.6,126.1,219.85000000000002,8.6,8.6,8.6,50.8282,46.5619,48.60189622641509
2020-06-07 04:20:00,469.5,392.0,430.75,8.7,8.7,8.7,50.0967,45.5456,47.64812432432433
2020-06-07 04:30:00,0.0,0.0,0.0,8.6,8.4,8.5,49.9359,45.0701,47.26894444444443
2020-06-07 04:40:00,0.0,0.0,0.0,8.3,8.2,8.25,49.2793,45.1577,47.08578181818181
2020-06-07 04:50:00,0.0,0.0,0.0,8.1,8.0,8.05,78.4407,45.5477,55.111637500000015
2020-06-07 05:00:00,289.5,0.0,144.75,7.9,7.8,7.85,55.206,51.3914,53.19266086956524
2020-06-07 05:10:00,540.7,331.3,436.0,8.1,7.9,8.0,56.3341,50.8252,53.88870952380952
2020-06-07 05:20:00,442.7,340.2,391.45,8.2,8.1,8.149999999999999,56.1392,50.7703,52.9213551724138
2020-06-07 05:30:00,486.3,416.0,451.15,8.4,8.2,8.3,55.8612,50.604,52.88927333333333
2020-06-07 05:40:00,387.6,254.5,321.05,8.4,8.4,8.4,55.7194,50.3941,52.743575862068965
2020-06-07 05:50:00,481.3,443.6,462.45000000000005,8.5,8.5,8.5,59.0618,50.5479,54.988390476190474
2020-06-07 06:00:00,331.6,160.8,246.20000000000002,8.5,8.5,8.5,57.6267,50.8155,55.263745454545464
2020-06-07 06:10:00,488.3,404.6,446.45000000000005,8.6,8.6,8.6,63.4303,50.6891,57.445240476190484
2020-06-07 06:20:00,292.4,35.7,164.04999999999998,8.6,8.6,8.6,62.6397,57.2111,59.9188043478261
2020-06-07 06:30:00,474.1,390.5,432.3,8.6,8.6,8.6,62.8101,59.0402,61.318400000000004
2020-06-07 06:40:00,268.1,157.3,212.70000000000002,8.6,8.5,8.55,63.4027,34.6391,56.679213333333344
2020-06-07 06:50:00,471.3,374.1,422.70000000000005,8.6,8.5,8.55,56.2477,37.9659,49.84904634146343
